timestamp	measurement_dsc	pi_value1	plant_name
2018-12-17 00:00:00	saida_secador_calcio_ppm	6.14	Primavera do Leste
2018-12-18 00:00:00	saida_secador_calcio_ppm	11.04	Primavera do Leste
2018-12-18 00:00:00	saida_secador_calcio_ppm	6.79	Primavera do Leste
2018-12-19 00:00:00	saida_secador_calcio_ppm	5.92	Primavera do Leste
2018-12-19 00:00:00	saida_secador_calcio_ppm	8.04	Primavera do Leste
2018-12-20 00:00:00	saida_secador_calcio_ppm	9.76	Primavera do Leste
2018-12-20 00:00:00	saida_secador_calcio_ppm	4.83	Primavera do Leste
2018-12-21 00:00:00	saida_secador_calcio_ppm	11.16	Primavera do Leste
2018-12-21 00:00:00	saida_secador_calcio_ppm	6.39	Primavera do Leste
2018-12-21 00:00:00	saida_secador_calcio_ppm	5.47	Primavera do Leste
2018-12-22 00:00:00	saida_secador_calcio_ppm	8.16	Primavera do Leste
2018-12-22 00:00:00	saida_secador_calcio_ppm	6.23	Primavera do Leste
2018-12-22 00:00:00	saida_secador_calcio_ppm	9.4	Primavera do Leste
2018-12-23 00:00:00	saida_secador_calcio_ppm	10.33	Primavera do Leste
2018-12-23 00:00:00	saida_secador_calcio_ppm	7.67	Primavera do Leste
2018-12-24 00:00:00	saida_secador_calcio_ppm	12.46	Primavera do Leste
2018-12-24 00:00:00	saida_secador_calcio_ppm	13.54	Primavera do Leste
2018-12-24 00:00:00	saida_secador_calcio_ppm	10.11	Primavera do Leste
2018-12-24 00:00:00	saida_secador_calcio_ppm	8.22	Primavera do Leste
2018-12-24 00:00:00	saida_secador_calcio_ppm	11.54	Primavera do Leste
2018-12-25 00:00:00	saida_secador_calcio_ppm	9.87	Primavera do Leste
2018-12-26 00:00:00	saida_secador_calcio_ppm	13.7	Primavera do Leste
2018-12-26 00:00:00	saida_secador_calcio_ppm	9.05	Primavera do Leste
2018-12-26 00:00:00	saida_secador_calcio_ppm	9.05	Primavera do Leste
2018-12-27 00:00:00	saida_secador_calcio_ppm	11.05	Primavera do Leste
2018-12-29 00:00:00	saida_secador_calcio_ppm	26.84	Primavera do Leste
2018-12-29 00:00:00	saida_secador_calcio_ppm	7.23	Primavera do Leste
2018-12-29 00:00:00	saida_secador_calcio_ppm	7.42	Primavera do Leste
2018-12-29 00:00:00	saida_secador_calcio_ppm	4.16	Primavera do Leste
2018-12-30 00:00:00	saida_secador_calcio_ppm	9.65	Primavera do Leste
2018-12-30 00:00:00	saida_secador_calcio_ppm	2.43	Primavera do Leste
2018-12-30 00:00:00	saida_secador_calcio_ppm	4.16	Primavera do Leste
2018-12-31 00:00:00	saida_secador_calcio_ppm	8.03	Primavera do Leste
2018-12-31 00:00:00	saida_secador_calcio_ppm	9.31	Primavera do Leste
2018-12-31 00:00:00	saida_secador_calcio_ppm	10.32	Primavera do Leste
2018-12-31 00:00:00	saida_secador_calcio_ppm	8.28	Primavera do Leste
2019-01-01 00:00:00	saida_secador_calcio_ppm	10.72	Primavera do Leste
2019-01-01 00:00:00	saida_secador_calcio_ppm	6.37	Primavera do Leste
2019-01-01 00:00:00	saida_secador_calcio_ppm	5.14	Primavera do Leste
2019-02-01 00:00:00	saida_secador_calcio_ppm	8.92	Primavera do Leste
2019-02-01 00:00:00	saida_secador_calcio_ppm	6.84	Primavera do Leste
2019-02-01 00:00:00	saida_secador_calcio_ppm	7.52	Primavera do Leste
2018-03-02 00:00:00	saida_secador_calcio_ppm	7.82	Primavera do Leste
2018-03-02 00:00:00	saida_secador_calcio_ppm	6.32	Primavera do Leste
2019-03-01 00:00:00	saida_secador_calcio_ppm	5.45	Primavera do Leste
2019-04-01 00:00:00	saida_secador_calcio_ppm	7.53	Primavera do Leste
2019-04-01 00:00:00	saida_secador_calcio_ppm	4.99	Primavera do Leste
2019-04-01 00:00:00	saida_secador_calcio_ppm	6.83	Primavera do Leste
2019-05-01 00:00:00	saida_secador_calcio_ppm	6.09	Primavera do Leste
2019-05-01 00:00:00	saida_secador_calcio_ppm	4.33	Primavera do Leste
2019-05-01 00:00:00	saida_secador_calcio_ppm	4.4	Primavera do Leste
2019-06-01 00:00:00	saida_secador_calcio_ppm	4.92	Primavera do Leste
2019-06-01 00:00:00	saida_secador_calcio_ppm	3.97	Primavera do Leste
2019-07-01 00:00:00	saida_secador_calcio_ppm	4.05	Primavera do Leste
2019-08-01 00:00:00	saida_secador_calcio_ppm	4.81	Primavera do Leste
2019-08-01 00:00:00	saida_secador_calcio_ppm	5.18	Primavera do Leste
2019-09-01 00:00:00	saida_secador_calcio_ppm	5.08	Primavera do Leste
2019-09-01 00:00:00	saida_secador_calcio_ppm	4.9	Primavera do Leste
2019-09-01 00:00:00	saida_secador_calcio_ppm	6.18	Primavera do Leste
2019-10-01 00:00:00	saida_secador_calcio_ppm	6.19	Primavera do Leste
2019-10-01 00:00:00	saida_secador_calcio_ppm	9.46	Primavera do Leste
2019-10-01 00:00:00	saida_secador_calcio_ppm	6.1	Primavera do Leste
2019-11-01 00:00:00	saida_secador_calcio_ppm	5.61	Primavera do Leste
2019-11-01 00:00:00	saida_secador_calcio_ppm	5.01	Primavera do Leste
2019-11-01 00:00:00	saida_secador_calcio_ppm	6.1	Primavera do Leste
2019-12-01 00:00:00	saida_secador_calcio_ppm	6.18	Primavera do Leste
2019-12-01 00:00:00	saida_secador_calcio_ppm	5.23	Primavera do Leste
2019-12-01 00:00:00	saida_secador_calcio_ppm	6.39	Primavera do Leste
2019-01-13 00:00:00	saida_secador_calcio_ppm	5.97	Primavera do Leste
2019-01-13 00:00:00	saida_secador_calcio_ppm	7.03	Primavera do Leste
2019-01-13 00:00:00	saida_secador_calcio_ppm	7.09	Primavera do Leste
2019-01-14 00:00:00	saida_secador_calcio_ppm	17.62	Primavera do Leste
2019-01-14 00:00:00	saida_secador_calcio_ppm	10.98	Primavera do Leste
2019-01-14 00:00:00	saida_secador_calcio_ppm	10.54	Primavera do Leste
2019-01-14 00:00:00	saida_secador_calcio_ppm	15.4	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	12.99	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	15.04	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	14.42	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	13.61	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	11.47	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	9.14	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	9.77	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	12.33	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	12.63	Primavera do Leste
2019-01-15 00:00:00	saida_secador_calcio_ppm	13.72	Primavera do Leste
2019-01-16 00:00:00	saida_secador_calcio_ppm	20.82	Primavera do Leste
2019-01-17 00:00:00	saida_secador_calcio_ppm	20.75	Primavera do Leste
2019-01-17 00:00:00	saida_secador_calcio_ppm	15.39	Primavera do Leste
2019-01-17 00:00:00	saida_secador_calcio_ppm	16.78	Primavera do Leste
2019-01-17 00:00:00	saida_secador_calcio_ppm	20.65	Primavera do Leste
2019-01-17 00:00:00	saida_secador_calcio_ppm	20.29	Primavera do Leste
2019-01-17 00:00:00	saida_secador_calcio_ppm	21.59	Primavera do Leste
2019-01-18 00:00:00	saida_secador_calcio_ppm	18.18	Primavera do Leste
2019-01-18 00:00:00	saida_secador_calcio_ppm	25.94	Primavera do Leste
2019-01-18 00:00:00	saida_secador_calcio_ppm	25.81	Primavera do Leste
2019-01-19 00:00:00	saida_secador_calcio_ppm	15.23	Primavera do Leste
2019-01-19 00:00:00	saida_secador_calcio_ppm	17.2	Primavera do Leste
2019-01-19 00:00:00	saida_secador_calcio_ppm	11.53	Primavera do Leste
2019-01-20 00:00:00	saida_secador_calcio_ppm	8.25	Primavera do Leste
2019-01-20 00:00:00	saida_secador_calcio_ppm	9.45	Primavera do Leste
2019-01-21 00:00:00	saida_secador_calcio_ppm	5.64	Primavera do Leste
2019-01-21 00:00:00	saida_secador_calcio_ppm	5.31	Primavera do Leste
2018-01-22 00:00:00	saida_secador_calcio_ppm	7.88	Primavera do Leste
2019-01-22 00:00:00	saida_secador_calcio_ppm	7.89	Primavera do Leste
2019-01-22 00:00:00	saida_secador_calcio_ppm	3.2	Primavera do Leste
2019-01-23 00:00:00	saida_secador_calcio_ppm	5.26	Primavera do Leste
2019-01-23 00:00:00	saida_secador_calcio_ppm	16.58	Primavera do Leste
2019-01-23 00:00:00	saida_secador_calcio_ppm	8.24	Primavera do Leste
2019-01-24 00:00:00	saida_secador_calcio_ppm	6.87	Primavera do Leste
2019-01-24 00:00:00	saida_secador_calcio_ppm	1.98	Primavera do Leste
2019-01-25 00:00:00	saida_secador_calcio_ppm	2.8	Primavera do Leste
2019-01-25 00:00:00	saida_secador_calcio_ppm	2.49	Primavera do Leste
2019-01-25 00:00:00	saida_secador_calcio_ppm	4.21	Primavera do Leste
2019-01-26 00:00:00	saida_secador_calcio_ppm	4.7	Primavera do Leste
2019-01-26 00:00:00	saida_secador_calcio_ppm	3.65	Primavera do Leste
2019-01-27 00:00:00	saida_secador_calcio_ppm	7.91	Primavera do Leste
2019-01-27 00:00:00	saida_secador_calcio_ppm	1.98	Primavera do Leste
2019-01-27 00:00:00	saida_secador_calcio_ppm	1.98	Primavera do Leste
2019-01-28 00:00:00	saida_secador_calcio_ppm	3.14	Primavera do Leste
2019-01-28 00:00:00	saida_secador_calcio_ppm	1.86	Primavera do Leste
2019-01-28 00:00:00	saida_secador_calcio_ppm	4.81	Primavera do Leste
2019-01-29 00:00:00	saida_secador_calcio_ppm	3.39	Primavera do Leste
2019-01-29 00:00:00	saida_secador_calcio_ppm	11.92	Primavera do Leste
2019-01-29 00:00:00	saida_secador_calcio_ppm	6.81	Primavera do Leste
2019-01-29 00:00:00	saida_secador_calcio_ppm	4.86	Primavera do Leste
2019-01-30 00:00:00	saida_secador_calcio_ppm	1.71	Primavera do Leste
2019-01-30 00:00:00	saida_secador_calcio_ppm	11.54	Primavera do Leste
2019-01-30 00:00:00	saida_secador_calcio_ppm	6.78	Primavera do Leste
2019-01-31 00:00:00	saida_secador_calcio_ppm	15.86	Primavera do Leste
2019-01-31 00:00:00	saida_secador_calcio_ppm	13.37	Primavera do Leste
2019-01-31 00:00:00	saida_secador_calcio_ppm	1.1	Primavera do Leste
2019-01-31 00:00:00	saida_secador_calcio_ppm	6.25	Primavera do Leste
2019-01-02 00:00:00	saida_secador_calcio_ppm	12.94	Primavera do Leste
2019-01-02 00:00:00	saida_secador_calcio_ppm	6.88	Primavera do Leste
2019-01-02 00:00:00	saida_secador_calcio_ppm	12.94	Primavera do Leste
2019-01-02 00:00:00	saida_secador_calcio_ppm	6.88	Primavera do Leste
2019-01-02 00:00:00	saida_secador_calcio_ppm	4.61	Primavera do Leste
2019-01-02 00:00:00	saida_secador_calcio_ppm	19.17	Primavera do Leste
2019-02-02 00:00:00	saida_secador_calcio_ppm	12.31	Primavera do Leste
2019-02-02 00:00:00	saida_secador_calcio_ppm	2.88	Primavera do Leste
2019-02-02 00:00:00	saida_secador_calcio_ppm	14.19	Primavera do Leste
2019-03-02 00:00:00	saida_secador_calcio_ppm	6.71	Primavera do Leste
2019-03-02 00:00:00	saida_secador_calcio_ppm	5.1	Primavera do Leste
2019-03-02 00:00:00	saida_secador_calcio_ppm	5.09	Primavera do Leste
2019-03-02 00:00:00	saida_secador_calcio_ppm	3.98	Primavera do Leste
2019-03-02 00:00:00	saida_secador_calcio_ppm	4.13	Primavera do Leste
2019-03-02 00:00:00	saida_secador_calcio_ppm	1.85	Primavera do Leste
2019-04-02 00:00:00	saida_secador_calcio_ppm	4.53	Primavera do Leste
2019-04-02 00:00:00	saida_secador_calcio_ppm	9.6	Primavera do Leste
2019-04-02 00:00:00	saida_secador_calcio_ppm	11.54	Primavera do Leste
2019-04-02 00:00:00	saida_secador_calcio_ppm	13.85	Primavera do Leste
2019-05-02 00:00:00	saida_secador_calcio_ppm	14.26	Primavera do Leste
2019-05-02 00:00:00	saida_secador_calcio_ppm	11.81	Primavera do Leste
2019-05-02 00:00:00	saida_secador_calcio_ppm	10.87	Primavera do Leste
2019-05-02 00:00:00	saida_secador_calcio_ppm	4.15	Primavera do Leste
2019-06-02 00:00:00	saida_secador_calcio_ppm	14.51	Primavera do Leste
2019-06-02 00:00:00	saida_secador_calcio_ppm	3.72	Primavera do Leste
2019-06-02 00:00:00	saida_secador_calcio_ppm	2.71	Primavera do Leste
2019-07-02 00:00:00	saida_secador_calcio_ppm	3.25	Primavera do Leste
2019-07-02 00:00:00	saida_secador_calcio_ppm	2.79	Primavera do Leste
2019-07-02 00:00:00	saida_secador_calcio_ppm	13.02	Primavera do Leste
2019-07-02 00:00:00	saida_secador_calcio_ppm	2.95	Primavera do Leste
2019-08-02 00:00:00	saida_secador_calcio_ppm	3.54	Primavera do Leste
2019-08-02 00:00:00	saida_secador_calcio_ppm	3.93	Primavera do Leste
2019-08-02 00:00:00	saida_secador_calcio_ppm	3.25	Primavera do Leste
2019-09-02 00:00:00	saida_secador_calcio_ppm	4.22	Primavera do Leste
2019-09-02 00:00:00	saida_secador_calcio_ppm	3.99	Primavera do Leste
2019-09-02 00:00:00	saida_secador_calcio_ppm	3.89	Primavera do Leste
2019-10-02 00:00:00	saida_secador_calcio_ppm	4.33	Primavera do Leste
2019-10-02 00:00:00	saida_secador_calcio_ppm	3.57	Primavera do Leste
2019-10-02 00:00:00	saida_secador_calcio_ppm	3.25	Primavera do Leste
2019-11-02 00:00:00	saida_secador_calcio_ppm	2.88	Primavera do Leste
2019-11-02 00:00:00	saida_secador_calcio_ppm	3.56	Primavera do Leste
2019-11-02 00:00:00	saida_secador_calcio_ppm	3.25	Primavera do Leste
2019-12-02 00:00:00	saida_secador_calcio_ppm	3.75	Primavera do Leste
2019-12-02 00:00:00	saida_secador_calcio_ppm	3.31	Primavera do Leste
2019-12-02 00:00:00	saida_secador_calcio_ppm	4.31	Primavera do Leste
2019-02-13 00:00:00	saida_secador_calcio_ppm	16.53	Primavera do Leste
2019-02-13 00:00:00	saida_secador_calcio_ppm	20.52	Primavera do Leste
2019-02-13 00:00:00	saida_secador_calcio_ppm	23.01	Primavera do Leste
2019-02-14 00:00:00	saida_secador_calcio_ppm	23.77	Primavera do Leste
2019-02-14 00:00:00	saida_secador_calcio_ppm	24.22	Primavera do Leste
2019-02-15 00:00:00	saida_secador_calcio_ppm	29.81	Primavera do Leste
2019-02-15 00:00:00	saida_secador_calcio_ppm	29.89	Primavera do Leste
2019-02-15 00:00:00	saida_secador_calcio_ppm	25.13	Primavera do Leste
2019-02-15 00:00:00	saida_secador_calcio_ppm	15.63	Primavera do Leste
2019-02-15 00:00:00	saida_secador_calcio_ppm	10.3	Primavera do Leste
2019-02-15 00:00:00	saida_secador_calcio_ppm	10.7	Primavera do Leste
2019-02-16 00:00:00	saida_secador_calcio_ppm	9.61	Primavera do Leste
2019-02-16 00:00:00	saida_secador_calcio_ppm	8.16	Primavera do Leste
2019-02-16 00:00:00	saida_secador_calcio_ppm	11.97	Primavera do Leste
2019-02-16 00:00:00	saida_secador_calcio_ppm	8.18	Primavera do Leste
2019-02-16 00:00:00	saida_secador_calcio_ppm	6.75	Primavera do Leste
2019-02-17 00:00:00	saida_secador_calcio_ppm	12.05	Primavera do Leste
2019-02-17 00:00:00	saida_secador_calcio_ppm	7.08	Primavera do Leste
2019-02-17 00:00:00	saida_secador_calcio_ppm	6.97	Primavera do Leste
2019-02-17 00:00:00	saida_secador_calcio_ppm	7.83	Primavera do Leste
2019-02-18 00:00:00	saida_secador_calcio_ppm	13.79	Primavera do Leste
2019-02-18 00:00:00	saida_secador_calcio_ppm	16.7	Primavera do Leste
2019-02-18 00:00:00	saida_secador_calcio_ppm	14.35	Primavera do Leste
2019-02-18 00:00:00	saida_secador_calcio_ppm	10.42	Primavera do Leste
2019-02-18 00:00:00	saida_secador_calcio_ppm	6.55	Primavera do Leste
2019-02-19 00:00:00	saida_secador_calcio_ppm	21.48	Primavera do Leste
2019-02-19 00:00:00	saida_secador_calcio_ppm	17.12	Primavera do Leste
2019-02-19 00:00:00	saida_secador_calcio_ppm	25.72	Primavera do Leste
2019-02-19 00:00:00	saida_secador_calcio_ppm	10.59	Primavera do Leste
2019-02-19 00:00:00	saida_secador_calcio_ppm	17.03	Primavera do Leste
2019-02-20 00:00:00	saida_secador_calcio_ppm	14.78	Primavera do Leste
2019-02-20 00:00:00	saida_secador_calcio_ppm	9.56	Primavera do Leste
2019-02-20 00:00:00	saida_secador_calcio_ppm	18.89	Primavera do Leste
2019-02-21 00:00:00	saida_secador_calcio_ppm	21.31	Primavera do Leste
2019-02-21 00:00:00	saida_secador_calcio_ppm	19.62	Primavera do Leste
2019-02-21 00:00:00	saida_secador_calcio_ppm	19.91	Primavera do Leste
2019-02-21 00:00:00	saida_secador_calcio_ppm	20.88	Primavera do Leste
2019-02-22 00:00:00	saida_secador_calcio_ppm	21.05	Primavera do Leste
2019-02-22 00:00:00	saida_secador_calcio_ppm	17.54	Primavera do Leste
2019-02-22 00:00:00	saida_secador_calcio_ppm	14.99	Primavera do Leste
2019-02-22 00:00:00	saida_secador_calcio_ppm	12.88	Primavera do Leste
2019-02-22 00:00:00	saida_secador_calcio_ppm	16.85	Primavera do Leste
2019-02-22 00:00:00	saida_secador_calcio_ppm	18.38	Primavera do Leste
2019-02-23 00:00:00	saida_secador_calcio_ppm	19.26	Primavera do Leste
2019-02-23 00:00:00	saida_secador_calcio_ppm	16.41	Primavera do Leste
2019-02-23 00:00:00	saida_secador_calcio_ppm	16.46	Primavera do Leste
2019-02-24 00:00:00	saida_secador_calcio_ppm	20.46	Primavera do Leste
2019-02-24 00:00:00	saida_secador_calcio_ppm	18.33	Primavera do Leste
2019-02-24 00:00:00	saida_secador_calcio_ppm	19.48	Primavera do Leste
2019-02-24 00:00:00	saida_secador_calcio_ppm	21.57	Primavera do Leste
2019-02-25 00:00:00	saida_secador_calcio_ppm	22.83	Primavera do Leste
2019-02-25 00:00:00	saida_secador_calcio_ppm	12.22	Primavera do Leste
2019-02-25 00:00:00	saida_secador_calcio_ppm	18.65	Primavera do Leste
2019-02-26 00:00:00	saida_secador_calcio_ppm	18.97	Primavera do Leste
2019-02-26 00:00:00	saida_secador_calcio_ppm	17.39	Primavera do Leste
2019-02-27 00:00:00	saida_secador_calcio_ppm	21.93	Primavera do Leste
2019-02-27 00:00:00	saida_secador_calcio_ppm	21.37	Primavera do Leste
2019-02-27 00:00:00	saida_secador_calcio_ppm	18.91	Primavera do Leste
2019-02-27 00:00:00	saida_secador_calcio_ppm	20.87	Primavera do Leste
2019-02-27 00:00:00	saida_secador_calcio_ppm	20.21	Primavera do Leste
2019-02-28 00:00:00	saida_secador_calcio_ppm	25.26	Primavera do Leste
2019-02-28 00:00:00	saida_secador_calcio_ppm	19.99	Primavera do Leste
2019-02-28 00:00:00	saida_secador_calcio_ppm	20.04	Primavera do Leste
2019-01-03 00:00:00	saida_secador_calcio_ppm	21.01	Primavera do Leste
2019-01-03 00:00:00	saida_secador_calcio_ppm	18.3	Primavera do Leste
2019-01-03 00:00:00	saida_secador_calcio_ppm	17.05	Primavera do Leste
2019-02-03 00:00:00	saida_secador_calcio_ppm	20.88	Primavera do Leste
2019-02-03 00:00:00	saida_secador_calcio_ppm	20.12	Primavera do Leste
2019-02-03 00:00:00	saida_secador_calcio_ppm	20	Primavera do Leste
2019-02-03 00:00:00	saida_secador_calcio_ppm	13.26	Primavera do Leste
2019-03-03 00:00:00	saida_secador_calcio_ppm	9.8	Primavera do Leste
2019-03-03 00:00:00	saida_secador_calcio_ppm	10.29	Primavera do Leste
2019-03-03 00:00:00	saida_secador_calcio_ppm	14.99	Primavera do Leste
2019-03-03 00:00:00	saida_secador_calcio_ppm	16.01	Primavera do Leste
2019-04-03 00:00:00	saida_secador_calcio_ppm	8.11	Primavera do Leste
2019-04-03 00:00:00	saida_secador_calcio_ppm	8.34	Primavera do Leste
2019-04-03 00:00:00	saida_secador_calcio_ppm	8.07	Primavera do Leste
2019-04-03 00:00:00	saida_secador_calcio_ppm	11.42	Primavera do Leste
2019-05-03 00:00:00	saida_secador_calcio_ppm	26.54	Primavera do Leste
2019-05-03 00:00:00	saida_secador_calcio_ppm	24.19	Primavera do Leste
2019-05-03 00:00:00	saida_secador_calcio_ppm	19.7	Primavera do Leste
2019-05-03 00:00:00	saida_secador_calcio_ppm	16.38	Primavera do Leste
2019-06-03 00:00:00	saida_secador_calcio_ppm	17.55	Primavera do Leste
2019-06-03 00:00:00	saida_secador_calcio_ppm	10.98	Primavera do Leste
2019-06-03 00:00:00	saida_secador_calcio_ppm	10.54	Primavera do Leste
2019-07-03 00:00:00	saida_secador_calcio_ppm	11.31	Primavera do Leste
2019-07-03 00:00:00	saida_secador_calcio_ppm	10.84	Primavera do Leste
2019-07-03 00:00:00	saida_secador_calcio_ppm	15.11	Primavera do Leste
2019-08-03 00:00:00	saida_secador_calcio_ppm	16.75	Primavera do Leste
2019-08-03 00:00:00	saida_secador_calcio_ppm	16.74	Primavera do Leste
2019-08-03 00:00:00	saida_secador_calcio_ppm	18.46	Primavera do Leste
2019-09-03 00:00:00	saida_secador_calcio_ppm	19.99	Primavera do Leste
2019-09-03 00:00:00	saida_secador_calcio_ppm	21.1	Primavera do Leste
2019-09-03 00:00:00	saida_secador_calcio_ppm	24.85	Primavera do Leste
2019-09-03 00:00:00	saida_secador_calcio_ppm	24.22	Primavera do Leste
2019-10-03 00:00:00	saida_secador_calcio_ppm	25.25	Primavera do Leste
2019-10-03 00:00:00	saida_secador_calcio_ppm	28.94	Primavera do Leste
2019-10-03 00:00:00	saida_secador_calcio_ppm	21.17	Primavera do Leste
2019-10-03 00:00:00	saida_secador_calcio_ppm	23.59	Primavera do Leste
2019-11-03 00:00:00	saida_secador_calcio_ppm	34.51	Primavera do Leste
2019-11-03 00:00:00	saida_secador_calcio_ppm	34.88	Primavera do Leste
2019-11-03 00:00:00	saida_secador_calcio_ppm	32.89	Primavera do Leste
2019-11-03 00:00:00	saida_secador_calcio_ppm	32.57	Primavera do Leste
2019-11-03 00:00:00	saida_secador_calcio_ppm	23.31	Primavera do Leste
2019-11-03 00:00:00	saida_secador_calcio_ppm	28.21	Primavera do Leste
2019-11-03 00:00:00	saida_secador_calcio_ppm	27.46	Primavera do Leste
2019-12-03 00:00:00	saida_secador_calcio_ppm	6.21	Primavera do Leste
2019-02-13 00:00:00	saida_secador_calcio_ppm	11.12	Primavera do Leste
2019-03-13 00:00:00	saida_secador_calcio_ppm	13.35	Primavera do Leste
2019-03-13 00:00:00	saida_secador_calcio_ppm	13	Primavera do Leste
2019-03-14 00:00:00	saida_secador_calcio_ppm	7.78	Primavera do Leste
2019-03-14 00:00:00	saida_secador_calcio_ppm	16.27	Primavera do Leste
2019-03-14 00:00:00	saida_secador_calcio_ppm	15.51	Primavera do Leste
2019-03-15 00:00:00	saida_secador_calcio_ppm	17.33	Primavera do Leste
2019-03-15 00:00:00	saida_secador_calcio_ppm	15.73	Primavera do Leste
2019-03-15 00:00:00	saida_secador_calcio_ppm	15.62	Primavera do Leste
2019-03-16 00:00:00	saida_secador_calcio_ppm	16.09	Primavera do Leste
2019-03-16 00:00:00	saida_secador_calcio_ppm	9.03	Primavera do Leste
2019-03-16 00:00:00	saida_secador_calcio_ppm	10.19	Primavera do Leste
2019-03-17 00:00:00	saida_secador_calcio_ppm	10.73	Primavera do Leste
2019-03-17 00:00:00	saida_secador_calcio_ppm	15.19	Primavera do Leste
2019-03-17 00:00:00	saida_secador_calcio_ppm	10.93	Primavera do Leste
2019-03-17 00:00:00	saida_secador_calcio_ppm	12.51	Primavera do Leste
2019-03-18 00:00:00	saida_secador_calcio_ppm	12.99	Primavera do Leste
2019-03-18 00:00:00	saida_secador_calcio_ppm	11.28	Primavera do Leste
2019-03-18 00:00:00	saida_secador_calcio_ppm	11.18	Primavera do Leste
2019-03-19 00:00:00	saida_secador_calcio_ppm	13.34	Primavera do Leste
2019-03-19 00:00:00	saida_secador_calcio_ppm	14.22	Primavera do Leste
2019-03-19 00:00:00	saida_secador_calcio_ppm	21.68	Primavera do Leste
2019-03-19 00:00:00	saida_secador_calcio_ppm	21.68	Primavera do Leste
2019-03-20 00:00:00	saida_secador_calcio_ppm	22.76	Primavera do Leste
2019-03-20 00:00:00	saida_secador_calcio_ppm	30.98	Primavera do Leste
2019-03-20 00:00:00	saida_secador_calcio_ppm	22.67	Primavera do Leste
2019-03-20 00:00:00	saida_secador_calcio_ppm	22.4	Primavera do Leste
2019-03-20 00:00:00	saida_secador_calcio_ppm	30.37	Primavera do Leste
2019-03-21 00:00:00	saida_secador_calcio_ppm	9.44	Primavera do Leste
2019-03-21 00:00:00	saida_secador_calcio_ppm	17.44	Primavera do Leste
2019-03-21 00:00:00	saida_secador_calcio_ppm	15.02	Primavera do Leste
2019-03-21 00:00:00	saida_secador_calcio_ppm	10.04	Primavera do Leste
2019-03-22 00:00:00	saida_secador_calcio_ppm	10.66	Primavera do Leste
2019-03-22 00:00:00	saida_secador_calcio_ppm	19.7	Primavera do Leste
2019-03-22 00:00:00	saida_secador_calcio_ppm	21.93	Primavera do Leste
2019-03-22 00:00:00	saida_secador_calcio_ppm	7.97	Primavera do Leste
2019-03-23 00:00:00	saida_secador_calcio_ppm	8.25	Primavera do Leste
2019-03-23 00:00:00	saida_secador_calcio_ppm	21.95	Primavera do Leste
2019-03-23 00:00:00	saida_secador_calcio_ppm	25.69	Primavera do Leste
2019-03-23 00:00:00	saida_secador_calcio_ppm	24.41	Primavera do Leste
2019-03-23 00:00:00	saida_secador_calcio_ppm	26.62	Primavera do Leste
2019-03-23 00:00:00	saida_secador_calcio_ppm	7.94	Primavera do Leste
2019-03-23 00:00:00	saida_secador_calcio_ppm	8.97	Primavera do Leste
2019-03-24 00:00:00	saida_secador_calcio_ppm	16.15	Primavera do Leste
2019-03-24 00:00:00	saida_secador_calcio_ppm	13.34	Primavera do Leste
2019-03-24 00:00:00	saida_secador_calcio_ppm	14.7	Primavera do Leste
2019-03-25 00:00:00	saida_secador_calcio_ppm	17.63	Primavera do Leste
2019-03-25 00:00:00	saida_secador_calcio_ppm	23.76	Primavera do Leste
2019-03-25 00:00:00	saida_secador_calcio_ppm	22.31	Primavera do Leste
2019-03-25 00:00:00	saida_secador_calcio_ppm	22.74	Primavera do Leste
2019-03-25 00:00:00	saida_secador_calcio_ppm	26.2	Primavera do Leste
2019-03-25 00:00:00	saida_secador_calcio_ppm	25.1	Primavera do Leste
2019-03-26 00:00:00	saida_secador_calcio_ppm	6.86	Primavera do Leste
2019-03-26 00:00:00	saida_secador_calcio_ppm	7.25	Primavera do Leste
2019-03-26 00:00:00	saida_secador_calcio_ppm	10.29	Primavera do Leste
2019-03-26 00:00:00	saida_secador_calcio_ppm	11.91	Primavera do Leste
2019-03-26 00:00:00	saida_secador_calcio_ppm	12.51	Primavera do Leste
2019-03-27 00:00:00	saida_secador_calcio_ppm	12.83	Primavera do Leste
2019-03-27 00:00:00	saida_secador_calcio_ppm	16.8	Primavera do Leste
2019-03-27 00:00:00	saida_secador_calcio_ppm	6.03	Primavera do Leste
2019-03-27 00:00:00	saida_secador_calcio_ppm	31.06	Primavera do Leste
2019-03-27 00:00:00	saida_secador_calcio_ppm	32.38	Primavera do Leste
2019-03-28 00:00:00	saida_secador_calcio_ppm	26.44	Primavera do Leste
2019-03-28 00:00:00	saida_secador_calcio_ppm	22.77	Primavera do Leste
2019-03-28 00:00:00	saida_secador_calcio_ppm	17.47	Primavera do Leste
